Date,Ticker,Open,High,Low,Close,Adj_Close,Volume
7/31/2014,GOOG,28.73500349,28.8859538,28.2103889,28.28957558,28.28957558,42055146
7/31/2014,GOOGL,29.22716742,29.37753201,28.66739771,28.76019669,28.76019669,46190000
7/31/2014,META,73.48666788,73.65548679,71.9374919,72.14603424,72.14603424,43992000
7/31/2014,MSFT,36.51748104,36.77843839,36.26494033,36.33228302,36.33228302,31537500
7/31/2014,NVDA,0.424858322,0.428188663,0.415580892,0.416294545,0.416294545,401880000
7/31/2014,TSLA,15.2840004,15.42666721,14.76666737,14.88666725,14.88666725,116236500
8/1/2014,AAPL,20.82454567,21.20197711,20.80479549,21.0944519,21.0944519,194044000
8/1/2014,AMZN,15.68449974,15.79150009,15.22949982,15.35299969,15.35299969,148830000
8/1/2014,AVGO,5.243289983,5.302531957,5.152552054,5.282284737,5.282284737,19141000
8/1/2014,GOOG,28.23018326,28.50535825,27.85651904,28.01588249,28.01588249,39105069
8/1/2014,GOOGL,28.71057305,28.95274279,28.301166,28.46492958,28.46492958,44266000
8/1/2014,META,71.71901926,72.71208237,71.05366879,71.85804749,71.85804749,43535000
8/1/2014,MSFT,36.37438811,36.40806108,35.86088662,36.07975769,36.07975769,31170300
8/1/2014,NVDA,0.416294524,0.423193129,0.414867218,0.420814306,0.420814306,219884000
8/1/2014,TSLA,15.07266712,15.83333302,15.0666666,15.55133343,15.55133343,178437000
8/4/2014,AAPL,21.14711033,21.19319182,20.88378534,20.97594833,20.97594833,159832000
8/4/2014,AMZN,15.44200039,15.80900002,15.42500019,15.68249989,15.68249989,84018000
8/4/2014,AVGO,5.273285384,5.369272212,5.244039322,5.349774837,5.349774837,15452000
8/4/2014,GOOG,28.16287396,28.47516604,27.91838314,28.36628532,28.36628532,28546159
8/4/2014,GOOGL,28.60933556,28.97209415,28.3984295,28.89517593,28.89517593,30388000
8/4/2014,META,71.85804461,73.36749715,71.85804461,73.00006866,73.00006866,30777000
8/4/2014,MSFT,36.17234382,36.59324611,36.03765521,36.50906372,36.50906372,34277400
8/4/2014,NVDA,0.420338536,0.423906772,0.417721847,0.419862777,0.419862777,241724000
8/4/2014,TSLA,15.62533283,16.03333282,15.55133343,15.90133286,15.90133286,89395500
8/5/2014,AAPL,20.92548807,20.99570776,20.70605132,20.87282372,20.87282372,223732000
8/5/2014,AMZN,15.66499996,15.72749996,15.50300026,15.61600018,15.61600018,57042000
8/5/2014,AVGO,5.310780087,5.355774304,5.237290367,5.25828743,5.25828743,15388000
8/5/2014,GOOG,28.21286167,28.30838055,27.84464025,27.96639061,27.96639061,31024946
8/5/2014,GOOGL,28.75176111,28.79245401,28.30166117,28.44210052,28.44210052,32876000
8/5/2014,META,72.69221723,73.07951124,71.67929619,72.1857605,72.1857605,34986000
8/5/2014,MSFT,36.45855683,36.58482559,36.05449103,36.26494217,36.26494217,26266400
8/5/2014,NVDA,0.418673265,0.426285521,0.41510503,0.42010057,0.42010057,298136000
8/5/2014,TSLA,15.83133316,16.19933319,15.71266747,15.899333,15.899333,80829000
8/6/2014,AAPL,20.79162411,20.95181362,20.78284645,20.83770561,20.83770561,154232000
8/6/2014,AMZN,15.54150009,15.78899956,15.51000023,15.69449997,15.69449997,45938000
8/6/2014,AVGO,5.234289863,5.322028037,5.23129013,5.271034718,5.271034718,10354000
8/6/2014,GOOG,27.80356037,28.24502962,27.71546455,28.03092575,28.03092575,26687069
8/6/2014,GOOGL,28.26146687,28.71503867,28.15973461,28.50909615,28.50909615,26456000
8/6/2014,META,71.52040221,73.20861405,71.29200193,71.96728516,71.96728516,30986000
8/6/2014,MSFT,35.97872925,36.34070226,35.53257064,35.97872925,35.97872925,24634000
8/6/2014,NVDA,0.417245984,0.424858241,0.414153536,0.419624835,0.419624835,223456000
8/6/2014,TSLA,15.92666721,16.76133347,15.90533257,16.5953331,16.5953331,138739500
8/7/2014,AAPL,20.9347358,21.15967375,20.75169704,20.83549881,20.83549881,186844000
8/7/2014,AMZN,15.76049995,15.79399967,15.48250008,15.57250023,15.57250023,58712000
8/7/2014,AVGO,5.316030344,5.316030344,5.208044926,5.221542835,5.221542835,11222000
8/7/2014,GOOG,28.11139866,28.20493918,27.76990477,27.88175583,27.88175583,22218835
8/7/2014,GOOGL,28.58650873,28.6986622,28.25799153,28.37609863,28.37609863,23260000
8/7/2014,META,72.49361089,73.48667405,72.19568891,72.66242981,72.66242981,38141000
8/7/2014,MSFT,36.06289784,36.576399,35.90295617,36.39120102,36.39120102,30314900
8/7/2014,NVDA,0.42319317,0.426999272,0.412488435,0.415343046,0.415343046,407696000
8/7/2014,TSLA,16.67466736,17.11266708,16.6079998,16.82600021,16.82600021,112183500
8/8/2014,AAPL,20.78698685,20.91048209,20.57086849,20.89283943,20.89283943,167460000
8/8/2014,AMZN,15.59700012,15.86600018,15.53299999,15.84000015,15.84000015,54118000
8/8/2014,AVGO,5.229042126,5.286784415,5.198296372,5.281535149,5.281535149,12822000
8/8/2014,GOOG,27.89165676,28.22275728,27.73278743,28.14950943,28.14950943,29895854
8/8/2014,GOOGL,28.38651994,28.76069361,28.23764518,28.68029976,28.68029976,29866000
8/8/2014,META,72.89083755,72.92062824,72.05666056,72.55319214,72.55319214,27202000
8/8/2014,MSFT,36.39120846,36.46697099,36.12183128,36.36595535,36.36595535,28942700
8/8/2014,NVDA,0.433422038,0.454355689,0.433422038,0.451976866,0.451976866,894348000
8/8/2014,TSLA,16.74399948,16.7840004,16.43333244,16.54199982,16.54199982,76351500
8/11/2014,AAPL,21.00971844,21.1883474,20.91489126,21.16849899,21.16849899,146340000
8/11/2014,AMZN,15.92399979,16.0189991,15.84399986,15.91650009,15.91650009,49372000
8/11/2014,AVGO,5.287534403,5.358024759,5.287534403,5.310781002,5.310781002,14173000
8/11/2014,GOOG,28.20989106,28.23463642,28.0124185,28.10546303,28.10546303,24294518
8/11/2014,GOOGL,28.73290247,28.76714388,28.54928844,28.64605713,28.64605713,24068000
8/11/2014,META,72.95039992,73.39728277,72.55317324,72.93054199,72.93054199,24591000
8/11/2014,MSFT,36.41646157,36.57640648,36.21443028,36.36595535,36.36595535,20351600
8/11/2014,NVDA,0.452452657,0.454355721,0.448408662,0.449598074,0.449598074,344624000
8/11/2014,TSLA,17.03199959,17.5826664,17,17.28800011,17.28800011,121519500
8/12/2014,AAPL,21.1795242,21.36476704,21.08469703,21.1640873,21.1640873,135180000
8/12/2014,AMZN,15.94449997,16.06550026,15.84749985,15.9659996,15.9659996,38316000
8/12/2014,AVGO,5.316031351,5.353526066,5.283785545,5.335528374,5.335528374,9421000
8/12/2014,GOOG,27.93917016,28.00746932,27.75901992,27.85058022,27.85058022,30840441
8/12/2014,GOOGL,28.53440063,28.57906325,28.28180972,28.3914814,28.3914814,27890000
8/12/2014,META,72.5829666,72.82130717,71.7190067,72.3247757,72.3247757,27419000
8/12/2014,MSFT,36.2312569,36.69424861,36.19758396,36.63532257,36.63532257,21431100
8/12/2014,NVDA,0.449360209,0.451976897,0.444602533,0.449598074,0.449598074,296152000
8/12/2014,TSLA,17.20533371,17.35333252,16.97200012,17.3306675,17.3306675,95734500
8/13/2014,AAPL,21.203778,21.44415283,21.17951977,21.44415283,21.44415283,127664000
8/13/2014,AMZN,16.37999916,16.58600044,16.30699921,16.31399918,16.31399918,98782000
8/13/2014,AVGO,5.371523373,5.409018085,5.330278724,5.397019863,5.397019863,10836000
8/13/2014,GOOG,28.077251,28.45784412,28.00004268,28.44695473,28.44695473,28784812
8/13/2014,GOOGL,28.60635814,29.08672784,28.54432683,29.00881767,29.00881767,37988000
8/13/2014,META,72.61278523,73.73494394,72.54327111,73.25827026,73.25827026,29266000
8/13/2014,MSFT,36.77002734,37.19092967,36.63533873,37.10675049,37.10675049,22889500
8/13/2014,NVDA,0.450311743,0.456020936,0.44745716,0.452214807,0.452214807,256596000
8/13/2014,TSLA,17.46733284,17.70933342,17.30733299,17.35400009,17.35400009,103989000
8/14/2014,AAPL,21.46400979,21.51693608,21.34713011,21.50149918,21.50149918,112464000
8/14/2014,AMZN,16.38999939,16.7045002,16.33550072,16.66049957,16.66049957,68408000
8/14/2014,AVGO,5.450261578,5.566495628,5.450261578,5.537249565,5.537249565,18997000
8/14/2014,GOOG,28.51624344,28.60136891,28.2539362,28.44052124,28.44052124,19709966
8/14/2014,GOOGL,29.11451907,29.1696029,28.82818271,29.01328468,29.01328468,25458000
8/14/2014,META,73.45687903,73.86403097,73.17882258,73.78459167,73.78459167,22207000
8/14/2014,MSFT,37.10673619,37.39294658,37.04780693,37.26667786,37.26667786,19313200
8/14/2014,NVDA,0.453879964,0.453879964,0.445316188,0.447219253,0.447219253,255992000
8/14/2014,TSLA,17.49933243,17.53333282,17.10000038,17.42533302,17.42533302,61899000
8/15/2014,AAPL,21.58970865,21.65366202,21.36035914,21.6073513,21.6073513,195804000
8/15/2014,AMZN,16.70000076,16.75,16.41600037,16.68149948,16.68149948,77934000
8/15/2014,AVGO,5.589742459,5.615988788,5.50575385,5.60848999,5.60848999,21143000
8/15/2014,GOOG,28.59939117,28.67461926,28.23612034,28.38261795,28.38261795,30383189
8/15/2014,GOOGL,29.15471448,29.25247512,28.82024177,28.96663475,28.96663475,34468000
8/15/2014,META,73.80444813,74.13216077,72.49360516,73.11923218,73.11923218,38846600
8/15/2014,MSFT,37.52766282,37.79704012,37.37613768,37.70444107,37.70444107,41611300
8/15/2014,NVDA,0.448646595,0.455545173,0.444364707,0.452928483,0.452928483,369796000
8/15/2014,TSLA,17.43199921,17.47266769,17.23333359,17.46733284,17.46733284,58018500
8/18/2014,AAPL,21.71981954,21.91388541,21.60735138,21.86757469,21.86757469,190288000
8/18/2014,AMZN,16.77400017,16.88999939,16.68849945,16.72649956,16.72649956,49708000
8/18/2014,AVGO,5.647485746,5.654234701,5.575495344,5.651985168,5.651985168,12531000
8/18/2014,GOOG,28.51277815,28.92851,28.50733345,28.81220436,28.81220436,25682318
8/18/2014,GOOGL,29.13486645,29.52938658,29.10757252,29.41276741,29.41276741,29320000
8/18/2014,META,73.48668236,74.20168913,73.44695892,74.07258606,74.07258606,23974000
8/18/2014,MSFT,37.83069603,37.97380447,37.61182825,37.97380447,37.97380447,26891100
8/18/2014,NVDA,0.454831412,0.459589087,0.45031166,0.4591133,0.4591133,284076000
8/18/2014,TSLA,17.54999924,17.81733322,17.31666756,17.32933235,17.32933235,87738000
8/19/2014,AAPL,21.92270445,22.20277446,21.90285604,22.1696949,22.1696949,277596000
8/19/2014,AMZN,16.74349976,16.79050064,16.65049934,16.75650024,16.75650024,34276000
8/19/2014,AVGO,5.667731692,5.745721187,5.656483317,5.670731068,5.670731068,18734000
8/19/2014,GOOG,28.95276447,29.06857601,28.90327186,29.04481888,29.04481888,19573592
8/19/2014,GOOGL,29.55618059,29.66634825,29.49911284,29.63161087,29.63161087,20864000
8/19/2014,META,74.29104945,75.0557123,73.99313506,74.76772308,74.76772308,26679000
8/19/2014,MSFT,38.09239968,38.40581188,37.97381145,38.39734268,38.39734268,28139500
8/19/2014,NVDA,0.459232845,0.465206211,0.457560279,0.462816864,0.462816864,248260000
8/19/2014,TSLA,17.25799942,17.28866768,16.77466774,17.11733246,17.11733246,80022000
8/20/2014,AAPL,22.14985214,22.29319412,22.04179212,22.1785202,22.1785202,210796000
8/20/2014,AMZN,16.73399925,16.8579998,16.70100021,16.78899956,16.78899956,36210000
8/20/2014,AVGO,5.674482631,5.736724352,5.672233098,5.727725506,5.727725506,11375000
8/20/2014,GOOG,28.99631591,29.03689747,28.832496,28.92752075,28.92752075,20734771
8/20/2014,GOOGL,29.62367299,29.62565879,29.42765382,29.54725075,29.54725075,19346000
8/20/2014,META,74.44994752,74.65848987,74.10237692,74.29105377,74.29105377,22917000
8/20/2014,MSFT,38.40579698,38.45662187,38.03309081,38.07544327,38.07544327,24770500
8/20/2014,NVDA,0.461144286,0.463294715,0.458754939,0.459949613,0.459949613,221468000
8/20/2014,TSLA,16.97800064,17.24933243,16.86666679,17.04733276,17.04733276,45418500
8/21/2014,AAPL,22.17851553,22.26011155,22.07707279,22.18072128,22.18072128,133912000
8/21/2014,AMZN,16.8239994,16.82900047,16.61149979,16.64550018,16.64550018,39422000
8/21/2014,AVGO,5.708976737,5.747221646,5.680480516,5.719475269,5.719475269,15550000
8/21/2014,GOOG,28.8943642,28.92801683,28.76172445,28.87209129,28.87209129,18296094
8/21/2014,GOOGL,29.52194304,29.53931174,29.33336732,29.39887238,29.39887238,22640000
8/21/2014,META,74.40029737,74.66842869,73.89384056,74.05272675,74.05272675,20102000
8/21/2014,MSFT,37.98228782,38.32958336,37.97381861,38.30417252,38.30417252,22285500
8/21/2014,NVDA,0.458755026,0.461144373,0.454932088,0.455648869,0.455648869,272796000
8/21/2014,TSLA,17.10133362,17.25333214,16.88400078,16.95599937,16.95599937,43734000
8/22/2014,AAPL,22.11677217,22.3769955,22.09471969,22.34391594,22.34391594,176736000
8/22/2014,AMZN,16.64949989,16.70400047,16.54000092,16.5795002,16.5795002,44224000
8/22/2014,AVGO,5.737473423,5.737473423,5.662483645,5.714976311,5.714976311,15837000
8/22/2014,GOOG,28.88298139,28.96444552,28.73697979,28.83200455,28.83200455,15781209
8/22/2014,GOOGL,29.44105243,29.52640796,29.26885345,29.40482712,29.40482712,17544000
8/22/2014,META,73.82431886,74.2116205,73.05966349,74.05272675,74.05272675,20897000
8/22/2014,MSFT,38.41426763,38.51591742,38.17709126,38.24485779,38.24485779,18294500
8/22/2014,NVDA,0.455170955,0.459710731,0.452303745,0.455887765,0.455887765,251224000
8/22/2014,TSLA,16.96933365,17.12999916,16.84066772,17.1186676,17.1186676,42501000
8/25/2014,AAPL,22.44756522,22.53136532,22.33509536,22.39243317,22.39243317,161080000
8/25/2014,AMZN,16.66049957,16.83849907,16.63549995,16.70100021,16.70100021,39154000
8/25/2014,AVGO,5.774218839,5.789966998,5.65573487,5.681981564,5.681981564,17100000
8/25/2014,GOOG,28.93890445,28.9527623,28.65581043,28.71520042,28.71520042,27228551
8/25/2014,GOOGL,29.51549024,29.55568527,29.24205499,29.30706406,29.30706406,25912000
8/25/2014,META,74.42014873,74.75778653,74.27118775,74.49958801,74.49958801,19734000
8/25/2014,MSFT,38.45662601,38.49050605,38.1516831,38.26179886,38.26179886,16910000
8/25/2014,NVDA,0.457799243,0.4609054,0.455648814,0.45660457,0.45660457,153380000
8/25/2014,TSLA,17.21266747,17.57866669,17.21266747,17.50333214,17.50333214,64771500
8/26/2014,AAPL,22.36596604,22.38360869,22.2424708,22.24908638,22.24908638,132608000
8/26/2014,AMZN,16.85000038,17.21800041,16.72750092,17.09149933,17.09149933,73094000
8/26/2014,AVGO,5.688730301,5.710477213,5.644486275,5.696229458,5.696229458,13544000
8/26/2014,GOOG,28.76766072,28.79438631,28.53603955,28.59938812,28.59938812,32793789
8/26/2014,GOOGL,29.37802552,29.38050731,29.15223067,29.18548012,29.18548012,29434000
8/26/2014,META,74.47974278,75.46287327,74.21161904,75.43308258,75.43308258,23993000
8/26/2014,MSFT,38.38039155,38.45662728,38.0669762,38.12627029,38.12627029,14873100
8/26/2014,NVDA,0.457799175,0.465684023,0.456126638,0.464728296,0.464728296,269636000
8/26/2014,TSLA,17.66533279,17.70000076,17.44400024,17.44933319,17.44933319,57270000
8/27/2014,AAPL,22.27775087,22.61957015,22.20718194,22.52253723,22.52253723,209476000
8/27/2014,AMZN,17.10449982,17.33349991,17.06699944,17.1590004,17.1590004,59232000
8/27/2014,AVGO,5.699226934,5.737471835,5.662482078,5.71122551,5.71122551,13434000
8/27/2014,GOOG,28.57018999,28.6305701,28.21548189,28.25987625,28.25987625,34067276
8/27/2014,GOOGL,29.17009626,29.24751234,28.82718816,28.9314003,28.9314003,27292000
8/27/2014,META,74.74785684,74.96633194,73.94347815,74.11229706,74.11229706,36323000
8/27/2014,MSFT,38.0331045,38.11780945,37.91451305,38.00769043,38.00769043,21287900
8/27/2014,NVDA,0.461861079,0.465445098,0.458754923,0.459471732,0.459471732,182972000
8/27/2014,TSLA,17.56666756,17.61599922,17.35266685,17.54999924,17.54999924,44776500
8/28/2014,AAPL,22.40346369,22.66589284,22.39684811,22.54901314,22.54901314,273840000
8/28/2014,AMZN,17,17.08950043,16.94000053,17.00099945,17.00099945,45054000
8/28/2014,AVGO,5.664733504,5.735974066,5.620489479,5.726225376,5.726225376,18587000
8/28/2014,GOOG,28.18860995,28.37123454,28.0668596,28.17079163,28.17079163,25858801
8/28/2014,GOOGL,28.78351971,29.01626206,28.67732176,28.79840851,28.79840851,28116000
8/28/2014,META,73.48667686,73.91369434,73.21855313,73.34764862,73.34764862,21947000
8/28/2014,MSFT,37.90604005,38.100864,37.78745184,38.01615906,38.01615906,17657600
8/28/2014,NVDA,0.458516051,0.464250472,0.457082432,0.463294744,0.463294744,179704000
8/28/2014,TSLA,17.45933342,17.63199997,17.44266701,17.59066772,17.59066772,42673500
8/29/2014,AAPL,22.6835277,22.69234903,22.5379783,22.60413742,22.60413742,178380000
8/29/2014,AMZN,17.08799934,17.0909996,16.88400078,16.95199966,16.95199966,38790000
8/29/2014,AVGO,6.135668875,6.359138136,5.736722875,6.155915737,6.155915737,62934000
8/29/2014,GOOG,28.27621372,28.31135248,28.06533006,28.28957558,28.28957558,21675347
8/29/2014,GOOGL,28.89914506,28.92643899,28.69518647,28.89964104,28.89964104,24122000
8/29/2014,META,73.78459772,74.30098724,73.49660849,74.30098724,74.30098724,26241000
8/29/2014,MSFT,38.19403152,38.49050198,37.99920762,38.48203278,38.48203278,21607600
8/29/2014,NVDA,0.464967213,0.465684023,0.459949575,0.464728296,0.464728296,207932000
8/29/2014,TSLA,17.91333389,18.13333321,17.83399963,17.97999954,17.97999954,96706500
9/2/2014,AAPL,22.72763347,22.8775927,22.6526547,22.78056145,22.78056145,214256000
9/2/2014,AMZN,16.99900055,17.125,16.8579998,17.11899948,17.11899948,46520000
9/2/2014,AVGO,6.221907451,6.384635422,6.179163119,6.375636578,6.375636578,41604000
9/2/2014,GOOG,28.30194565,28.59790744,28.26928125,28.57316208,28.57316208,31568434
9/2/2014,GOOGL,28.92891998,29.24404008,28.90162794,29.21079063,29.21079063,31660000
9/2/2014,META,74.48966536,76.16793685,74.30098094,76.14807892,76.14807892,34979000
9/2/2014,MSFT,38.4820397,38.50745053,37.99074202,38.19403839,38.19403839,22976800
9/2/2014,NVDA,0.465923041,0.465923041,0.461622212,0.465923041,0.465923041,192636000
9/2/2014,TSLA,18.36666679,18.99266624,18.28666687,18.94133377,18.94133377,147786000
9/3/2014,AAPL,22.73645576,22.75850824,21.73966909,21.81905937,21.81905937,501684000
9/3/2014,AMZN,17.12700081,17.16349983,16.87750053,16.95000076,16.95000076,39874000
9/3/2014,AVGO,6.394385601,6.463376277,6.336642946,6.403383732,6.403383732,32681000
9/3/2014,GOOG,28.70530339,28.85328522,28.457846,28.60335159,28.60335159,24302540
9/3/2014,GOOGL,29.36462697,29.50159257,29.10508859,29.25495529,29.25495529,31580000
9/3/2014,META,76.60488822,76.94253362,75.07557012,75.30397797,75.30397797,32389000
9/3/2014,MSFT,37.71969004,38.21098782,37.71969004,38.08392715,38.08392715,33684500
9/3/2014,NVDA,0.46831245,0.471896471,0.465206294,0.470223933,0.470223933,259456000
9/3/2014,TSLA,19.1779995,19.20000076,18.67333221,18.74600029,18.74600029,101584500
9/4/2014,AAPL,21.79920634,22.07266076,21.56544705,21.63822174,21.63822174,342872000
9/4/2014,AMZN,17.18449974,17.46899986,17.17900085,17.29750061,17.29750061,79312000
9/4/2014,AVGO,6.413882217,6.542864708,6.409382437,6.45587635,6.45587635,28061000
9/4/2014,GOOG,28.70530384,29.00225574,28.66670062,28.80329895,28.80329895,29163850
9/4/2014,GOOGL,29.38447866,29.67577667,29.3085524,29.43459892,29.43459892,32616000
9/4/2014,META,75.36356012,76.39634668,75.00605678,75.42314148,75.42314148,26676000
9/4/2014,MSFT,37.89756229,38.3465042,37.88062066,38.33803177,38.33803177,26475500
9/4/2014,NVDA,0.469507091,0.481453853,0.469268145,0.478586614,0.478586614,491832000
9/4/2014,TSLA,18.93400002,19.4279995,18.69333267,19.06933212,19.06933212,125125500
9/5/2014,AAPL,21.78818657,21.9182974,21.68012655,21.82567596,21.82567596,233828000
9/5/2014,AMZN,17.31500053,17.34149933,17.125,17.31900024,17.31900024,42140000
9/5/2014,AVGO,6.476123029,6.603605827,6.467874386,6.590107918,6.590107918,26594000
9/5/2014,GOOG,28.90228212,29.02947527,28.80181267,29.00621414,29.00621414,32647388
9/5/2014,GOOGL,29.5333537,29.70058911,29.45494566,29.66485977,29.66485977,35982000
9/5/2014,META,75.5721107,76.84323043,75.07557908,76.72406769,76.72406769,29476000
9/5/2014,MSFT,38.21099197,38.905583,38.21099197,38.88864136,38.88864136,36939400
9/5/2014,NVDA,0.478108701,0.48025913,0.474046817,0.477152973,0.477152973,253792000
9/5/2014,TSLA,18.83666611,18.86000061,18.1673336,18.49266624,18.49266624,167548500
9/8/2014,AAPL,21.89844961,21.90065368,21.62278937,21.69115257,21.69115257,185426800
9/8/2014,AMZN,17.22699928,17.29050064,16.95199966,17.11700058,17.11700058,59106000
9/8/2014,AVGO,6.604357267,6.724340932,6.563112614,6.613356113,6.613356113,28949000
9/8/2014,GOOG,29.03195037,29.28782281,29.0171024,29.18636513,29.18636513,28620362
9/8/2014,GOOGL,29.73235223,29.9497098,29.67677052,29.85591698,29.85591698,31984000
9/8/2014,META,76.7240662,77.62774979,76.4758004,77.3496933,77.3496933,28183000
9/8/2014,MSFT,38.98181638,39.64252409,38.95640554,39.36299515,39.36299515,45736700
9/8/2014,NVDA,0.476675077,0.477630804,0.470940628,0.472852111,0.472852111,319288000
9/8/2014,TSLA,18.50799942,18.99200058,18.50133324,18.80733299,18.80733299,82524000
9/9/2014,AAPL,21.84993086,22.73204352,21.20157752,21.60955429,21.60955429,759385200
9/9/2014,AMZN,17.08049965,17.08799934,16.45899963,16.48749924,16.48749924,92936000
9/9/2014,AVGO,6.627602167,6.682344715,6.596105857,6.629851341,6.629851341,21896000
9/9/2014,GOOG,29.1457815,29.1507302,28.70530237,28.75529099,28.75529099,25744488
9/9/2014,GOOGL,29.78842804,29.80480478,29.30259877,29.37653923,29.37653923,31424000
9/9/2014,META,77.05176167,77.62774008,75.67140458,76.13814545,76.13814545,28882000
9/9/2014,MSFT,39.36299311,39.78652433,39.3206374,39.60863876,39.60863876,40302400
9/9/2014,NVDA,0.470701708,0.473807864,0.466400878,0.466878742,0.466878742,198588000
9/9/2014,TSLA,18.86599922,19.03266716,18.46666718,18.56533241,18.56533241,68382000
9/10/2014,AAPL,21.61396902,22.29760609,21.55883697,22.27334785,22.27334785,403478400
9/10/2014,AMZN,16.71500015,16.74900055,16.44099998,16.56649971,16.56649971,75948000
9/10/2014,AVGO,6.620103282,6.681594786,6.578109154,6.674095631,6.674095631,18855000
9/10/2014,GOOG,28.77954175,28.87852507,28.55385748,28.85872841,28.85872841,19547521
9/10/2014,GOOGL,29.36512424,29.46338276,29.13684949,29.44849396,29.44849396,23202000
9/10/2014,META,75.98918462,77.40926515,75.97925944,76.89287567,76.89287567,29909000
9/10/2014,MSFT,39.65946141,39.76110799,39.20204694,39.67640305,39.67640305,27302400
9/10/2014,NVDA,0.469507004,0.470223814,0.464250419,0.468551248,0.468551248,172376000
9/10/2014,TSLA,18.63333321,18.7606678,18.24399948,18.73999977,18.73999977,56719500
9/11/2014,AAPL,22.14323937,22.37038317,21.96902187,22.36817741,22.36817741,249412400
9/11/2014,AMZN,16.49699974,16.65049934,16.31949997,16.52599907,16.52599907,54404000
9/11/2014,AVGO,6.667346434,6.682344745,6.585607355,6.679344654,6.679344654,17888000
9/11/2014,GOOG,28.72312101,28.79488463,28.52020376,28.77211761,28.77211761,24420864
9/11/2014,GOOGL,29.27877657,29.37554525,29.08226143,29.3338604,29.3338604,30028000
9/11/2014,META,76.59495011,77.81642099,76.51551082,77.37947083,77.37947083,32219000
9/11/2014,MSFT,39.59169681,39.81193161,39.36298959,39.81193161,39.81193161,29216400
9/11/2014,NVDA,0.465206244,0.466878781,0.458754985,0.463772625,0.463772625,250720000
9/11/2014,TSLA,18.69733238,18.98600006,18.57533264,18.68733215,18.68733215,56491500
9/12/2014,AAPL,22.31966083,22.53577922,22.29099277,22.41889954,22.41889954,250504400
9/12/2014,AMZN,16.47800064,16.64450073,16.43950081,16.55949974,16.55949974,68586000
9/12/2014,AVGO,6.674846558,6.679345622,6.55411271,6.5878582,6.5878582,18244000
9/12/2014,GOOG,28.75479885,28.78647314,28.43112134,28.48853111,28.48853111,32033708
9/12/2014,GOOGL,29.29813147,29.35222146,28.94529623,29.02569008,29.02569008,37030000
9/12/2014,META,77.47877515,77.75683916,76.56515897,76.94252777,76.94252777,26676800
9/12/2014,MSFT,39.73569022,39.82886759,39.47309976,39.55780792,39.55780792,38244700
9/12/2014,NVDA,0.466639797,0.466639797,0.456365602,0.456843466,0.456843466,262536000
9/12/2014,TSLA,18.70000076,18.82600021,18.46666718,18.61333275,18.61333275,49869000
9/15/2014,AAPL,22.67249474,22.7254227,22.3703723,22.4122715,22.4122715,245266000
9/15/2014,AMZN,16.5454998,16.56649971,15.94999981,16.19449997,16.19449997,80008000
9/15/2014,AVGO,6.609605339,6.617104496,6.469374117,6.502369404,6.502369404,15998000
9/15/2014,GOOG,28.35589054,28.45536987,28.12179312,28.36380959,28.36380959,31951483
9/15/2014,GOOGL,28.89368449,28.9770542,28.63414611,28.86391068,28.86391068,30908000
9/15/2014,META,76.61483251,76.71413732,72.92063595,74.06266022,74.06266022,49679000
9/15/2014,MSFT,39.42228519,39.56628425,39.04957566,39.16816711,39.16816711,37667600
9/15/2014,NVDA,0.458277044,0.458993854,0.448719659,0.450631142,0.450631142,294152000
9/15/2014,TSLA,18.29133224,18.29333305,16.60866737,16.92399979,16.92399979,246831000
9/16/2014,AAPL,22.00871048,22.33068139,21.80802905,22.24246979,22.24246979,267632400
9/16/2014,AMZN,16.05349922,16.47400093,16.00499916,16.38800049,16.38800049,65198000
9/16/2014,AVGO,6.476874566,6.619354992,6.42438189,6.593108654,6.593108654,21146000
9/16/2014,GOOG,28.34698346,28.77954358,28.34203477,28.70282936,28.70282936,29607064
9/16/2014,GOOGL,28.82967231,29.28622185,28.82967231,29.21823502,29.21823502,31592000
9/16/2014,META,73.00999191,75.70119944,72.56311657,75.55223846,75.55223846,37742000
9/16/2014,MSFT,39.29522656,39.68487451,39.21052161,39.60863876,39.60863876,27910600
9/16/2014,NVDA,0.449436614,0.459710812,0.448002995,0.457321465,0.457321465,219936000
9/16/2014,TSLA,17.01000023,17.49733353,16.82799911,17.38266754,17.38266754,124501500
9/17/2014,AAPL,22.33288787,22.44976921,22.18292864,22.40125275,22.40125275,243706000
9/17/2014,AMZN,16.38800049,16.39999962,16.07600021,16.20000076,16.20000076,82720000
9/17/2014,AVGO,6.620954863,6.655576564,6.575796996,6.603644371,6.603644371,15653000
9/17/2014,GOOG,28.70579979,29.07748378,28.64467756,28.94138145,28.94138145,33856699
9/17/2014,GOOGL,29.25446145,29.58000087,29.13585837,29.4420433,29.4420433,34390000
9/17/2014,META,75.43306994,76.71412221,75.04577594,75.89981079,75.89981079,28693000
9/17/2014,MSFT,39.18510787,39.54934498,39.15969703,39.40534592,39.40534592,38311900
9/17/2014,NVDA,0.456126651,0.46186107,0.453976222,0.457560241,0.457560241,173584000
9/17/2014,TSLA,17.49399948,17.64666748,17.29999924,17.42533302,17.42533302,77665500
9/18/2014,AAPL,22.47843889,22.57106033,22.39684285,22.44756508,22.44756508,149197600
9/18/2014,AMZN,16.27199936,16.35499954,16.18549919,16.25,16.25,51538000
